VAR	AUG	OCT	SCORE	Cartref	Glenrosa	Oakleaf	Tukulu	Westleigh	FineSand	FineSandyLoam	LoamyFineSand	SoilSuitIndex	EffectRootDepth	Elevation	Slope	Roughness	Ruggedness
CX	0	0	0	0	0	1	0	0	0	1	0	6	68	381	10	85	40
CX	0	0	0	0	0	1	0	0	0	1	0	6	69	380	14	15	35
CX	0	0	0	0	0	1	0	0	0	1	0	6	69	380	8	38	22
CX	0	0	0	0	0	1	0	0	0	1	0	6	68	381	14	29	24
CX	0	0	0	0	0	1	0	0	0	1	0	6	69	380	11	54	142
CX	0	0	0	0	0	1	0	0	0	1	0	6	69	380	6	90	51
CX	0	0	0	0	0	1	0	0	0	1	0	6	68	381	15	78	89
CX	0	0	0	0	0	1	0	0	0	1	0	6	69	380	11	109	73
CX	0	0	0	0	0	1	0	0	0	1	0	6	69	380	12	87	54
CX	0	0	0	0	0	1	0	0	0	1	0	6	68	381	15	76	133
CX	0	0	0	0	0	1	0	0	0	1	0	6	68	380	9	44	44
CX	0	0	0	0	0	1	0	0	0	1	0	6	69	380	10	90	51
CX	0	0	0	0	0	1	0	0	0	1	0	6	68	381	11	17	57
CX	0	0	0	0	0	1	0	0	0	1	0	6	68	380	10	24	96
CX	0	0	0	0	0	1	0	0	0	1	0	6	69	380	20	142	103
CX	0	0	0	0	0	1	0	0	0	1	0	6	68	381	9	54	69
CX	0	0	0	0	0	1	0	0	0	1	0	6	68	380	11	35	45
CX	0	0	0	0	0	1	0	0	0	1	0	6	69	380	13	28	159
CX	0	0	0	0	0	1	0	0	0	1	0	6	68	381	11	67	114
CX	0	1	1	0	0	1	0	0	0	1	0	6	68	380	25	53	46
CX	1	0	1	0	0	1	0	0	0	1	0	6	69	380	6	89	75
CX	0	0	0	0	0	1	0	0	0	1	0	6	68	380	11	52	18
CX	0	0	0	0	0	1	0	0	0	1	0	6	68	380	16	71	66
CX	0	0	0	0	0	1	0	0	0	1	0	6	69	380	13	24	59
CX	0	0	0	0	0	1	0	0	0	1	0	6	68	380	11	54	28
CX	0	0	0	0	0	1	0	0	0	1	0	6	68	380	8	71	49
CX	0	0	0	0	0	1	0	0	0	1	0	6	69	380	9	89	56
CX	0	0	0	0	0	1	0	0	0	1	0	6	68	380	19	42	54
CX	0	0	0	0	0	1	0	0	0	1	0	6	68	380	14	54	44
CX	0	0	0	0	0	1	0	0	0	1	0	6	69	380	9	34	54
CX	0	0	0	0	0	1	0	0	0	1	0	6	68	380	18	17	103
CX	1	0	1	0	0	1	0	0	0	1	0	6	68	380	12	47	39
CX	0	0	0	0	0	1	0	0	0	1	0	6	69	380	4	28	43
CX	0	0	0	0	0	1	0	0	0	1	0	6	68	380	6	16	9
CX	0	0	0	0	0	1	0	0	0	1	0	6	69	380	25	62	54
CX	0	0	0	0	0	1	0	0	0	1	0	6	69	380	14	87	75
CX	0	0	0	0	0	1	0	0	0	1	0	6	68	380	9	70	58
CX	0	1	1	0	0	1	0	0	0	1	0	6	69	380	11	56	122
CX	0	0	0	0	0	1	0	0	0	1	0	6	69	380	15	46	12
CX	0	0	0	0	0	1	0	0	0	1	0	6	68	380	14	35	68
CX	0	0	0	0	0	1	0	0	0	1	0	6	69	380	5	42	49
CX	0	0	0	0	0	1	0	0	0	1	0	6	69	380	23	42	61
CX	0	0	0	0	0	1	0	0	0	1	0	6	68	380	26	25	56
CX	0	0	0	0	0	1	0	0	0	1	0	6	69	380	12	62	98
CX	0	0	0	0	0	1	0	0	0	1	0	6	69	380	21	45	71
CX	0	0	0	0	0	1	0	0	0	1	0	6	69	380	25	37	30
CX	0	0	0	0	0	1	0	0	0	1	0	6	69	380	9	92	63
CX	0	0	0	0	0	1	0	0	0	1	0	6	70	380	27	61	35
CX	0	0	0	0	0	1	0	0	0	1	0	6	69	380	4	58	101
CX	0	0	0	0	0	1	0	0	0	1	0	6	69	380	7	31	32
CX	0	0	0	0	0	1	0	0	0	1	0	6	70	380	2	78	62
CX	0	0	0	0	0	1	0	0	0	1	0	6	69	380	7	20	12
CX	0	0	0	0	0	1	0	0	0	1	0	6	70	380	11	51	51
CX	0	0	0	0	0	1	0	0	0	1	0	6	70	380	3	39	77
CX	0	0	0	0	0	1	0	0	0	1	0	6	70	380	11	58	30
CX	0	0	0	0	0	1	0	0	0	1	0	6	70	380	54	84	157
CX	0	0	0	0	0	1	0	0	0	1	0	6	70	380	5	12	20
CX	0	0	0	0	0	1	0	0	0	1	0	6	70	380	3	18	13
CX	0	0	0	0	0	1	0	0	0	1	0	6	70	380	14	76	51
CX	0	1	1	0	0	1	0	0	0	1	0	6	71	380	6	13	16
CX	0	0	0	0	0	1	0	0	0	1	0	6	70	380	4	28	43
CX	0	0	0	0	0	1	0	0	0	1	0	6	71	380	8	20	28
CX	0	0	0	0	0	1	0	0	0	1	0	6	71	380	5	108	58
CX	0	0	0	0	0	1	0	0	0	1	0	6	71	380	10	29	19
CX	0	0	0	0	0	1	0	0	0	1	0	6	71	380	8	6	45
CX	0	0	0	0	0	1	0	0	0	1	0	6	71	380	10	25	17
CX	0	0	0	0	0	1	0	0	0	1	0	6	71	380	1	27	23
CX	0	0	0	0	0	1	0	0	0	1	0	6	71	380	5	17	20
CX	0	0	0	0	0	1	0	0	0	1	0	6	72	380	7	15	22
CX	0	0	0	0	0	1	0	0	0	1	0	6	71	380	2	25	19
CX	0	0	0	0	0	1	0	0	0	1	0	6	71	380	13	18	16
CX	0	0	0	0	0	1	0	0	0	1	0	6	72	380	7	17	53
CX	0	0	0	0	0	1	0	0	0	1	0	6	71	380	5	84	81
CX	0	0	0	0	0	1	0	0	0	1	0	6	72	380	12	14	20
CX	0	0	0	0	0	1	0	0	0	1	0	6	72	380	14	26	23
CX	0	0	0	0	0	1	0	0	0	1	0	6	72	380	9	16	11
CX	0	0	0	0	0	1	0	0	0	1	0	6	72	380	13	10	19
CX	0	0	0	0	0	1	0	0	0	1	0	6	72	380	14	18	21
CX	0	0	0	0	0	1	0	0	0	1	0	6	72	380	21	22	121
CX	0	0	0	0	0	1	0	0	0	1	0	6	72	380	15	40	39
CX	0	0	0	0	0	1	0	0	0	1	0	6	73	380	7	10	9
CA	0	0	0	0	0	1	0	0	0	0	1	7	77	388	1	69	58
CA	0	1	1	0	0	1	0	0	0	0	1	7	77	388	18	85	80
CA	1	1	2	0	0	1	0	0	0	0	1	7	77	387	2	13	104
CA	0	0	0	0	0	0	1	0	0	0	1	7	77	388	9	33	37
CA	0	0	0	0	0	1	0	0	0	0	1	7	77	388	8	50	36
CA	0	1	1	0	0	1	0	0	0	0	1	7	77	387	30	82	36
CA	0	1	1	0	0	0	1	0	0	0	1	7	78	388	9	96	104
CA	0	1	1	0	0	0	1	0	0	0	1	7	78	387	24	53	48
CA	0	0	0	0	0	0	1	0	0	0	1	7	78	387	10	44	29
CA	0	0	0	0	0	0	1	0	0	0	1	7	78	387	3	22	13
CA	0	0	0	0	0	0	1	0	0	0	1	7	78	387	13	57	77
CA	0	0	0	0	0	0	1	0	0	0	1	7	78	387	35	63	61
CA	0	0	0	0	0	0	1	0	0	0	1	7	78	387	23	58	75
CA	0	0	0	0	0	0	1	0	0	0	1	7	78	387	6	21	19
CA	0	0	0	0	0	0	1	0	0	0	1	7	78	386	7	21	46
CA	0	1	1	0	0	0	1	0	0	0	1	7	79	387	5	56	47
CA	0	0	0	0	0	0	1	0	0	0	1	7	79	386	16	45	19
CA	0	0	0	0	0	0	1	0	0	0	1	7	79	386	22	64	57
CA	0	0	0	0	0	0	1	0	0	0	1	7	79	387	23	41	27
CA	0	1	1	0	0	0	1	0	0	0	1	7	79	386	26	68	78
CA	0	0	0	0	0	0	1	0	0	0	1	7	79	386	12	136	132
EG	0	0	0	0	0	0	1	0	0	0	1	7	73	393	10	85	45
EG	0	0	0	0	0	0	1	0	0	0	1	7	73	393	12	16	17
EG	0	0	0	0	0	0	1	0	0	0	1	7	74	392	9	35	28
EG	0	0	0	0	0	0	1	0	0	0	1	7	74	392	35	69	89
EG	0	0	0	0	0	0	1	0	0	0	1	7	75	391	14	27	51
EG	0	0	0	0	0	0	1	0	0	0	1	7	76	390	18	127	115
EG	0	0	0	0	0	0	1	0	0	0	1	6	70	393	5	20	37
EG	0	0	0	0	0	0	1	0	0	0	1	6	71	392	18	33	38
EG	0	0	0	0	0	0	1	0	0	0	1	6	72	392	26	39	30
EG	0	0	0	0	0	0	1	0	0	0	1	7	73	391	5	45	94
EG	0	0	0	0	0	0	1	0	0	0	1	7	74	391	3	46	22
EG	0	0	0	0	0	0	1	0	0	0	1	7	75	390	36	83	110
EG	0	0	0	0	0	0	1	0	0	0	1	6	67	392	12	74	47
EG	0	0	0	0	0	0	1	0	0	0	1	6	68	392	7	14	38
EG	0	0	0	0	0	0	1	0	0	0	1	6	70	391	16	70	66
EG	0	0	0	0	0	0	1	0	0	0	1	7	72	391	20	61	44
EG	0	0	0	0	0	0	1	0	0	0	1	7	74	390	19	45	33
EG	0	0	0	0	0	0	1	0	0	0	1	7	75	389	16	50	18
CX	0	0	0	0	0	0	1	0	0	1	0	7	75	399	16	21	56
CX	0	0	0	0	0	0	1	0	0	1	0	7	75	399	24	36	115
CX	0	0	0	0	0	0	1	0	0	1	0	7	75	399	9	63	58
CX	0	0	0	0	0	0	1	0	0	1	0	7	75	398	12	60	78
CX	0	0	0	0	0	0	1	0	0	1	0	7	75	398	27	54	43
CX	0	0	0	0	0	0	1	0	0	1	0	7	76	398	9	74	58
CX	0	0	0	0	0	0	1	0	0	1	0	7	75	399	12	17	65
CX	0	0	0	0	0	0	1	0	0	1	0	7	75	399	11	28	31
CX	0	0	0	0	0	0	1	0	0	1	0	7	75	398	30	86	46
CX	1	0	1	0	0	0	1	0	0	1	0	7	75	398	7	28	25
CX	0	0	0	0	0	0	1	0	0	1	0	7	75	398	12	70	45
CX	0	0	0	0	0	0	1	0	0	1	0	7	75	398	16	59	59
CX	0	0	0	0	0	0	1	0	0	1	0	7	74	399	19	106	67
CX	0	0	0	0	0	0	1	0	0	1	0	7	74	398	15	54	56
CX	0	0	0	0	0	0	1	0	0	1	0	7	74	398	19	108	66
CX	0	1	1	0	0	0	1	0	0	1	0	7	74	398	20	110	131
CX	0	0	0	0	0	0	1	0	0	1	0	7	74	398	13	55	41
CX	0	0	0	0	0	0	1	0	0	1	0	7	74	397	14	46	73
CX	1	0	1	0	0	0	1	0	0	1	0	7	73	399	36	42	34
CX	0	0	0	0	0	0	1	0	0	1	0	7	73	398	15	67	38
CX	0	0	0	0	0	0	1	0	0	1	0	7	73	398	32	72	52
CX	0	0	0	0	0	0	1	0	0	1	0	7	73	398	17	54	119
CX	0	0	0	0	0	0	1	0	0	1	0	7	73	397	8	95	88
CX	0	0	0	0	0	0	1	0	0	1	0	7	73	397	13	67	57
CX	0	0	0	0	0	0	1	0	0	1	0	6	73	398	11	74	34
CX	0	0	0	0	0	0	1	0	0	1	0	6	73	398	12	80	48
CX	0	0	0	0	0	0	1	0	0	1	0	6	73	398	16	72	64
CX	0	0	0	0	0	0	1	0	0	1	0	6	73	397	19	79	38
CX	0	0	0	0	0	0	1	0	0	1	0	6	72	397	18	60	18
CX	0	0	0	0	0	0	1	0	0	1	0	6	72	397	11	118	65
CX	0	0	0	0	0	0	1	0	0	1	0	6	72	398	12	111	65
CX	0	0	0	0	0	0	1	0	0	1	0	6	72	397	29	92	53
CX	0	0	0	0	0	0	1	0	0	0	1	6	72	397	16	30	93
CX	0	0	0	0	0	0	1	0	0	0	1	6	72	397	17	44	34
CX	0	0	0	0	0	0	1	0	0	0	1	6	72	397	21	28	24
CX	0	0	0	0	0	0	1	0	0	0	1	6	71	397	20	77	42
CX	1	0	1	0	0	0	1	0	0	0	1	6	72	397	7	139	69
CX	0	0	0	0	0	0	1	0	0	0	1	6	72	397	17	84	66
CX	0	0	0	0	0	0	1	0	0	0	1	6	71	397	29	7	30
CX	0	0	0	0	0	0	1	0	0	0	1	6	71	397	32	159	197
CX	0	0	0	0	0	0	1	0	0	0	1	6	71	397	13	40	65
CX	0	0	0	0	0	0	1	0	0	0	1	6	71	397	25	19	35
CX	1	0	1	0	0	0	1	0	0	0	1	6	71	397	17	85	79
CX	1	0	1	0	0	0	1	0	0	0	1	6	71	397	18	123	147
CX	0	0	0	0	0	0	1	0	0	0	1	6	71	397	48	35	71
CX	0	0	0	0	0	0	1	0	0	0	1	6	70	397	65	15	16
CX	1	0	1	0	0	0	1	0	0	0	1	6	70	396	8	87	87
CX	0	0	0	0	0	0	1	0	0	0	1	6	70	396	14	12	6
CX	0	0	0	0	0	0	1	0	0	0	1	6	71	397	12	20	112
CX	0	0	0	0	0	0	1	0	0	0	1	6	71	397	10	70	54
CX	0	0	0	0	0	0	1	0	0	0	1	6	70	397	1	55	47
CX	0	0	0	0	0	0	1	0	0	0	1	6	70	396	17	70	45
CX	0	0	0	0	0	0	1	0	0	0	1	6	69	396	9	33	45
CX	0	0	0	0	0	0	1	0	0	0	1	6	69	396	3	40	54
CX	0	0	0	0	0	0	1	0	0	0	1	6	70	397	16	37	45
CX	0	0	0	0	0	0	1	0	0	0	1	6	70	396	2	24	27
CX	0	0	0	0	0	0	1	0	0	0	1	6	70	396	7	128	101
CX	0	0	0	0	0	0	1	0	0	0	1	6	69	396	22	59	23
CX	0	0	0	0	0	0	1	0	0	0	1	6	69	396	48	87	72
CX	0	0	0	0	0	0	1	0	0	0	1	6	68	396	21	39	88
CX	1	0	1	0	0	0	1	0	0	0	1	6	70	396	29	95	60
CX	0	1	1	0	0	0	1	0	0	0	1	6	70	396	6	46	25
CX	0	0	0	0	0	0	1	0	0	0	1	6	69	396	16	24	121
CX	0	0	0	0	0	0	1	0	0	0	1	6	69	396	5	71	40
CX	0	0	0	0	0	0	1	0	0	0	1	6	68	396	8	18	15
CX	0	0	0	0	0	0	1	0	0	0	1	6	67	395	9	56	70
CX	0	0	0	0	0	0	1	0	0	0	1	6	70	396	13	77	76
CX	0	0	0	0	0	0	1	0	0	0	1	6	69	396	13	29	36
CX	0	0	0	0	0	0	1	0	0	0	1	6	69	396	28	111	96
CX	0	0	0	0	0	0	1	0	0	0	1	6	68	396	18	89	75
CX	0	1	1	0	0	0	1	0	0	0	1	6	67	396	14	99	95
CX	1	0	1	0	0	0	1	0	0	0	1	6	67	395	10	109	84
CX	1	0	1	0	0	0	1	0	0	0	1	7	79	384	36	22	19
CX	0	0	0	0	0	0	1	0	0	0	1	7	79	384	9	7	21
CX	0	0	0	0	0	0	1	0	0	0	1	7	78	383	4	29	19
CX	0	0	0	0	0	0	1	0	0	0	1	7	78	383	7	114	93
CX	0	0	0	0	0	1	0	0	0	1	0	7	78	382	13	38	26
CX	0	0	0	0	0	1	0	0	0	1	0	7	78	381	13	59	45
CX	0	1	1	0	0	0	1	0	0	0	1	7	78	384	11	14	35
CX	0	0	0	0	0	0	1	0	0	0	1	7	78	383	1	6	7
CX	1	0	1	0	0	0	1	0	0	0	1	7	78	383	7	41	71
CX	0	0	0	0	0	0	1	0	0	0	1	7	78	382	22	32	17
CX	0	0	0	0	0	1	0	0	0	1	0	7	78	381	3	31	25
CX	0	0	0	0	0	1	0	0	0	1	0	7	78	380	4	107	86
CX	0	0	0	0	0	0	1	0	0	0	1	7	78	383	4	36	32
CX	0	0	0	0	0	0	1	0	0	0	1	7	78	383	10	36	53
CX	0	0	0	0	0	0	1	0	0	0	1	7	78	382	9	26	58
CX	0	0	0	0	0	0	1	0	0	0	1	7	78	382	12	82	52
CX	0	0	0	0	0	0	1	0	0	1	0	7	78	381	3	27	9
CX	0	0	0	0	0	1	0	0	0	1	0	7	78	380	10	26	67
EU	0	0	0	0	0	0	1	0	0	0	1	6	62	390	5	39	44
EU	0	1	1	0	0	0	1	0	0	0	1	6	64	389	35	57	27
EU	1	0	1	0	0	0	1	0	0	0	1	6	66	389	8	79	78
EU	0	0	0	0	0	0	1	0	0	0	1	6	63	389	7	8	9
EU	0	0	0	0	0	0	1	0	0	0	1	6	65	389	24	21	27
EU	0	0	0	0	0	0	1	0	0	0	1	6	66	389	29	68	36
EU	0	0	0	0	0	0	1	0	0	0	1	6	65	389	5	10	10
EU	0	0	0	0	0	0	1	0	0	0	1	6	66	389	9	106	129
EU	0	0	0	0	0	0	1	0	0	0	1	6	67	388	10	41	41
EU	0	0	0	0	0	0	1	0	0	0	1	6	66	389	29	88	57
EU	0	0	0	0	0	0	1	0	0	0	1	6	67	389	8	7	10
EU	0	0	0	0	0	0	1	0	0	0	1	6	69	388	3	29	41
EU	0	0	0	0	0	0	1	0	0	0	1	6	68	389	13	89	43
EU	0	0	0	0	0	0	1	0	0	0	1	6	69	389	26	144	152
EU	0	0	0	0	0	0	1	0	0	0	1	6	70	388	15	67	76
EU	0	0	0	0	0	0	1	0	0	1	0	6	70	389	11	34	24
EU	0	0	0	0	0	0	1	0	0	1	0	6	70	388	8	36	28
EU	1	0	1	0	0	0	1	0	0	1	0	6	71	388	12	35	42
EU	0	0	0	0	0	0	1	0	0	1	0	7	71	389	10	28	48
EU	0	0	0	0	0	0	1	0	0	1	0	7	72	388	12	22	51
EU	0	0	0	0	0	0	1	0	0	1	0	7	72	388	10	37	25
CA	0	0	0	0	0	0	1	0	0	0	1	6	61	392	21	67	73
CA	0	0	0	0	0	0	1	0	0	0	1	6	61	392	22	88	62
CA	0	0	0	0	0	0	1	0	0	0	1	6	61	391	26	65	79
CA	0	0	0	0	0	0	1	0	0	0	1	6	61	392	17	89	73
CA	0	0	0	0	0	0	1	0	0	0	1	6	61	391	22	101	78
CA	0	0	0	0	0	0	1	0	0	0	1	6	61	391	34	94	60
CA	0	0	0	0	0	0	1	0	0	0	1	6	62	392	20	90	108
CA	0	0	0	0	0	0	1	0	0	0	1	6	61	391	15	68	112
CA	0	0	0	0	0	0	1	0	0	0	1	6	61	391	25	81	77
CA	0	0	0	0	0	0	1	0	0	0	1	6	62	391	17	59	37
CA	0	0	0	0	0	0	1	0	0	0	1	6	61	391	19	77	48
CA	0	0	0	0	0	0	1	0	0	0	1	6	61	391	30	102	99
CA	0	0	0	0	0	0	1	0	0	0	1	6	62	391	29	42	59
CA	0	0	0	0	0	0	1	0	0	0	1	6	62	391	11	73	29
CA	0	0	0	0	0	0	1	0	0	0	1	6	61	391	14	47	53
CA	0	1	1	0	0	0	1	0	0	0	1	6	62	391	21	92	103
CA	0	0	0	0	0	0	1	0	0	0	1	6	62	391	18	108	38
CA	0	0	0	0	0	0	1	0	0	0	1	6	62	391	11	67	63
CA	0	0	0	0	0	0	1	0	0	0	1	6	63	391	7	66	46
CA	0	0	0	0	0	0	1	0	0	0	1	6	62	391	9	20	37
CA	0	0	0	0	0	0	1	0	0	0	1	6	62	391	5	19	33
CA	0	1	1	0	0	0	1	0	0	0	1	6	63	391	5	84	47
CA	0	0	0	0	0	0	1	0	0	0	1	6	63	391	13	40	24
CA	0	0	0	0	0	0	1	0	0	0	1	6	62	391	35	31	33
CA	0	0	0	0	0	0	1	0	0	0	1	6	63	391	22	60	76
CA	0	0	0	0	0	0	1	0	0	0	1	6	63	391	12	60	55
CA	0	0	0	0	0	0	1	0	0	0	1	6	63	391	32	64	52
CA	0	0	0	0	0	0	1	0	0	0	1	6	64	391	66	43	182
CA	0	0	0	0	0	0	1	0	0	0	1	6	63	391	12	55	41
CA	0	0	0	0	0	0	1	0	0	0	1	6	63	391	2	18	3
CA	0	0	0	0	0	0	1	0	0	0	1	6	64	391	59	10	9
CA	0	0	0	0	0	0	1	0	0	0	1	6	64	391	4	17	13
CA	0	0	0	0	0	0	1	0	0	0	1	6	64	391	23	19	31
CA	0	0	0	0	0	0	1	0	0	0	1	6	65	391	8	16	18
CA	0	0	0	0	0	0	1	0	0	0	1	6	65	391	4	16	12
CA	0	0	0	0	0	0	1	0	0	0	1	6	64	391	8	69	62
CA	0	0	0	0	0	0	1	0	0	0	1	6	65	391	14	44	90
CA	0	0	0	0	0	0	1	0	0	0	1	6	65	391	6	19	29
CA	0	1	1	0	0	0	1	0	0	0	1	6	65	391	5	110	123
CA	0	0	0	0	0	0	1	0	0	0	1	6	66	391	12	25	20
CA	0	0	0	0	0	0	1	0	0	0	1	6	66	391	7	26	53
CA	0	0	0	0	0	0	1	0	0	0	1	6	65	391	6	10	18
CA	0	0	0	0	0	0	1	0	0	0	1	6	66	391	15	87	16
CA	0	0	0	0	0	0	1	0	0	0	1	6	66	391	14	100	58
CA	0	0	0	0	0	0	1	0	0	0	1	6	66	391	12	90	154
CA	0	0	0	0	0	0	1	0	0	0	1	6	67	391	10	119	149
CA	0	0	0	0	0	0	1	0	0	0	1	6	67	390	6	96	58
CA	0	0	0	0	0	0	1	0	0	0	1	6	67	390	8	114	88
CA	0	0	0	0	0	0	1	0	0	0	1	6	67	390	10	35	22
CA	0	0	0	0	0	0	1	0	0	0	1	6	67	391	15	72	32
CA	0	1	1	0	0	0	1	0	0	0	1	6	67	390	3	51	49
CA	0	0	0	0	0	0	1	0	0	0	1	6	68	390	9	81	52
CA	0	0	0	0	0	0	1	0	0	0	1	6	68	390	10	28	32
CA	0	0	0	0	0	0	1	0	0	0	1	6	68	390	13	82	47
CA	0	0	0	0	0	0	1	0	0	0	1	6	69	390	9	94	48
CA	0	0	0	0	0	0	1	0	0	0	1	6	68	390	16	94	82
CA	0	0	0	0	0	0	1	0	0	0	1	6	68	390	10	62	81
CA	0	0	0	0	0	0	1	0	0	0	1	6	69	390	26	87	51
CA	0	0	0	0	0	0	1	0	0	0	1	6	69	390	20	68	66
CA	0	0	0	0	0	0	1	0	0	0	1	6	69	390	4	16	20
CA	0	0	0	0	0	0	1	0	0	1	0	6	70	390	12	33	12
CA	0	0	0	0	0	0	1	0	0	1	0	6	70	390	8	138	86
CA	0	0	0	0	0	0	1	0	0	1	0	6	70	390	4	28	14
CA	0	0	0	0	0	0	1	0	0	1	0	6	70	390	4	38	41
CA	0	1	1	0	0	0	1	0	0	1	0	6	70	390	21	122	60
CA	0	0	0	0	0	0	1	0	0	1	0	6	70	390	10	40	9
CA	0	0	0	0	0	0	1	0	0	1	0	6	71	390	16	72	64
CA	0	0	0	0	0	0	1	0	0	1	0	6	71	390	10	24	36
CA	0	0	0	0	0	0	1	0	0	1	0	6	71	390	13	95	137
CA	0	0	0	0	0	0	1	0	0	1	0	6	71	390	17	18	67
CA	0	1	1	0	0	0	1	0	0	1	0	6	71	390	10	36	37
CA	0	0	0	0	0	0	1	0	0	1	0	6	71	389	1	21	16
CA	0	0	0	0	0	0	1	0	0	1	0	7	72	390	22	93	69
CA	0	0	0	0	0	0	1	0	0	1	0	7	72	389	5	46	60
CA	0	0	0	0	0	0	1	0	0	1	0	7	72	389	9	35	77
CA	0	0	0	0	0	0	1	0	0	1	0	7	72	389	12	13	25
CA	0	0	0	0	0	0	1	0	0	1	0	7	72	389	10	11	47
CA	0	0	0	0	0	0	1	0	0	1	0	7	72	389	9	43	48
CA	0	0	0	0	0	0	1	0	0	1	0	7	73	389	11	22	82
CA	0	0	0	0	0	0	1	0	0	1	0	7	73	389	6	22	10
CA	0	0	0	0	0	0	1	0	0	1	0	7	73	389	11	20	9
EG	0	0	0	0	0	0	1	0	0	0	1	6	69	394	38	15	70
EG	0	0	0	0	0	0	1	0	0	0	1	6	68	394	60	47	67
EG	0	0	0	0	0	0	1	0	0	0	1	6	67	393	16	84	56
EG	0	0	0	0	0	0	1	0	0	0	1	6	69	394	30	60	26
EG	0	0	0	0	0	0	1	0	0	0	1	6	68	393	12	11	6
EG	0	0	0	0	0	0	1	0	0	0	1	6	67	393	17	119	94
EG	0	0	0	0	0	0	1	0	0	0	1	6	69	394	24	63	49
EG	0	0	0	0	0	0	1	0	0	0	1	6	69	393	29	109	97
EG	0	0	0	0	0	0	1	0	0	0	1	6	68	392	38	39	60
EG	0	0	0	0	0	0	1	0	0	0	1	6	70	394	12	51	93
EG	0	0	0	0	0	0	1	0	0	0	1	6	69	393	10	31	45
EG	0	0	0	0	0	0	1	0	0	0	1	6	69	392	16	40	35
EG	0	0	0	0	0	0	1	0	0	1	0	6	71	393	13	93	50
EG	0	0	0	0	0	0	1	0	0	1	0	6	70	392	15	55	38
EG	0	0	0	0	0	0	1	0	0	0	1	6	69	392	17	60	44
EG	0	0	0	0	0	0	1	0	0	1	0	6	71	393	28	32	22
EG	0	0	0	0	0	0	1	0	0	1	0	6	71	392	13	110	88
EG	0	0	0	0	0	0	1	0	0	1	0	6	70	391	26	20	62
EG	0	0	0	0	0	0	1	0	0	1	0	7	72	393	31	15	28
EG	0	0	0	0	0	0	1	0	0	1	0	6	72	391	30	82	69
EG	0	0	0	0	0	0	1	0	0	1	0	6	71	391	8	83	47
EG	0	0	0	0	0	0	1	0	0	0	1	7	79	380	12	26	12
EG	0	0	0	0	0	0	1	0	0	0	1	7	79	379	3	78	91
EG	0	0	0	0	0	0	1	0	0	0	1	7	79	379	9	43	54
EG	0	0	0	0	0	0	1	0	0	0	1	7	79	379	9	51	59
EG	0	0	0	0	0	0	1	0	0	0	1	7	79	379	9	98	88
EG	0	0	0	0	0	0	1	0	0	0	1	7	79	379	8	29	23
EG	0	0	0	0	0	0	1	0	0	0	1	7	79	379	4	98	101
EG	0	0	0	0	0	0	1	0	0	0	1	7	79	379	22	89	112
EG	1	0	1	0	0	0	1	0	0	0	1	7	79	379	10	102	61
EG	0	0	0	0	0	0	1	0	0	0	1	7	79	379	15	57	51
EG	0	0	0	0	0	0	1	0	0	0	1	7	79	379	9	67	31
EG	0	0	0	0	0	0	1	0	0	0	1	7	79	379	15	31	139
EG	0	0	0	0	0	0	0	1	0	0	1	7	79	379	11	77	54
EG	0	0	0	0	0	0	1	0	0	0	1	7	79	379	0	86	70
EG	0	0	0	0	0	0	1	0	0	0	1	7	79	379	7	88	47
EG	0	0	0	0	0	0	0	1	0	0	1	7	79	379	0	28	113
EG	0	0	0	0	0	0	0	1	0	0	1	7	79	379	7	19	54
EG	0	0	0	0	0	0	1	0	0	0	1	7	79	379	11	21	29
EG	0	0	0	0	0	0	0	1	0	0	1	7	79	379	6	79	55
EG	0	0	0	0	0	0	0	1	0	0	1	7	79	379	15	56	57
EG	0	0	0	0	0	0	1	0	0	0	1	7	79	379	24	22	5
EG	0	0	0	0	0	0	0	1	0	0	1	7	79	379	7	95	82
EG	0	0	0	0	0	0	0	1	0	0	1	7	79	379	4	68	77
EG	0	0	0	0	0	0	0	1	0	0	1	7	79	379	13	84	36
EG	0	0	0	0	0	0	0	1	0	0	1	7	79	379	5	21	110
EG	0	0	0	0	0	0	0	1	0	0	1	7	79	379	7	38	67
EG	0	0	0	0	0	0	0	1	0	0	1	7	79	379	9	40	101
EG	0	0	0	0	0	0	0	1	0	0	1	7	79	379	10	79	50
EG	0	0	0	0	0	0	0	1	0	0	1	7	79	379	5	79	82
EG	0	0	0	0	0	0	0	1	0	0	1	7	79	379	15	57	82
EG	0	0	0	0	0	0	0	1	0	0	1	7	79	379	17	10	25
EG	0	0	0	0	0	0	0	1	0	0	1	7	79	379	6	41	40
EG	0	0	0	0	0	0	0	1	0	0	1	7	79	379	4	46	94
EG	0	0	0	0	0	0	0	1	0	0	1	7	79	379	16	68	60
EG	0	0	0	0	0	0	0	1	0	0	1	7	79	379	2	38	41
EG	0	0	0	0	0	0	0	1	0	0	1	7	79	379	5	25	34
EG	0	0	0	0	0	0	0	1	0	0	1	7	79	379	21	63	53
EG	0	0	0	0	0	0	0	1	0	0	1	7	79	379	13	126	61
EG	0	0	0	0	0	0	0	1	0	0	1	7	79	379	58	11	9
EG	0	0	0	0	0	0	0	1	0	0	1	7	80	379	12	27	58
EG	0	0	0	0	0	0	0	1	0	0	1	7	79	379	6	45	38
EG	0	0	0	0	0	0	0	1	0	0	1	7	79	379	1	31	37
